,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,stalled-cycles-backend,stalled-cycles-frontend,context-switches,cpu-clock,cpu-migrations,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,problem_size,threads,time,speedup
421,487439949,6797650,0,0,2098242081,4616316579,650681941,100864350,0,3952.62,0,134873,134874,3976.78,9507753,1906117753,207,2833,2179069,100262953,2892,0,0,0,5586104,532616329,2935280,1250561531,610014,144884439,1,128,1.7950000000000002,0.1435468895078922
422,3388650279,15596982,0,0,6688584216,26538879241,3395923268,99228248,0,3727.24,0,137314,137315,3730.62,49484166,9435820057,83,1795,1875281,109631436,198,0,0,0,16409346,3469854649,21350438,9275286812,280513,100632109,2,1,2.5423333333333336,1.0
423,3484809786,16240675,0,0,9692094967,26651119028,3382966205,115588965,0,4685.58,0,140649,140650,4689.31,60186364,9452726450,175,2195,2019405,128960953,1566,0,0,0,16152127,3472171036,21792696,9417497039,281608,113820211,2,2,1.965666666666667,1.2933695099202986
424,3542316918,17122234,0,0,10770572178,26347634376,3414744151,120039368,0,5339.53,0,142361,142362,5343.93,55918528,9401776926,85,3710,2522510,142597063,1643,0,0,0,16573745,3495898521,23273684,9500416150,354617,144341280,2,4,1.4513333333333334,1.751722553973358
425,3513173243,16139044,0,0,10733391432,26438395323,3426373700,97522789,0,5501.41,0,142038,142039,5507.15,55293390,9576205182,69,2326,2174512,113110323,553,0,0,0,15918979,3478537780,23357929,9557671471,287306,109067865,2,8,1.608,1.5810530679933668
426,3510588034,16050998,0,0,9386047538,25915253311,3357743845,100488076,0,4736.48,0,141075,141076,4741.94,57169546,9447386616,377,2230,2016095,119938094,870,0,0,0,16051733,3493015815,19447921,9537826449,315285,116413717,2,16,1.3630000000000002,1.8652482269503543
427,3506579914,16468307,0,0,11068565453,27247528416,3497062882,103326569,0,6071.95,0,145106,145107,6083.23,54178386,9557549434,150,2695,2099750,107291752,132,0,0,0,16185974,3450515713,20124158,9430583531,389640,107460864,2,32,1.8903333333333332,1.3449127138070889
428,3479846832,16248255,0,0,10092925421,26929676536,3529592254,110474937,0,6264.57,0,150281,150282,6284.55,55179207,9730640261,382,2926,2423880,128444395,527,0,0,0,16835903,3664757862,11221903,9782797188,539101,134307749,2,64,2.2536666666666667,1.1280875610116847
429,3663283518,18586037,0,0,10873468977,27023059018,3507560481,137021130,0,7795.7,0,150750,150752,7840.1,61172384,9655592625,425,4510,2810385,140522296,245,0,0,0,18029378,3690165284,15715977,9810173866,807278,157685840,2,128,3.483,0.7299263087376783
430,203868956,3300768,0,0,1022921007,2098684816,162884702,69982122,0,1444.86,0,143606,143607,1448.17,2592441,859042443,38,1834,1854359,93174708,37662306,0,0,0,3198195,193488632,1651161,867412566,254192,95057433,0,1,0.3276666666666667,1.0
431,184026530,3365186,0,0,1052694655,2094010684,157253907,74874730,0,1453.86,0,143953,143954,1457.52,2714311,868783771,26,1410,1893560,96503569,34586728,0,0,0,3344800,192101860,1633975,895620071,270591,96217296,0,2,0.3023333333333333,1.0837927232635065
432,228847104,3964018,0,0,1155657706,2210622946,196576977,103411678,0,1774.94,0,144967,144968,1781.25,3298725,981620065,127,3317,2445793,126030383,35630765,0,0,0,4433439,218410086,2046884,968123655,346285,132075133,0,4,0.4106666666666667,0.7978896103896105
433,201729912,3588066,0,0,1158806045,2216959914,168369914,83394561,0,2131.5,0,144233,144234,2141.7,5522112,889285975,229,2543,2004993,108155376,29196637,0,0,0,3599587,212784216,1999349,934320564,351283,104788643,0,8,0.7136666666666667,0.4591312470808034
434,234905630,4384283,0,0,1319689753,2219767008,182420578,106434505,0,3208.21,0,145527,145528,3224.52,5223902,985010118,136,4669,2954805,146816831,34631388,0,0,0,4280888,226033212,2529390,953927204,545725,143149988,0,16,1.411333333333333,0.2321681624940954
435,203319480,3746705,0,0,1289829511,2234506168,175353865,103541385,0,3959.21,0,144249,144250,3987.03,5843968,928622872,361,5544,2387718,126124248,32877243,0,0,0,3637101,212162699,2607989,862585776,632960,122382079,0,32,2.2113333333333336,0.1481760627072656
436,265251556,5700181,0,0,1685226658,2461926312,220782130,176308233,0,6322.84,0,146701,146703,6374.39,9295114,1071266200,516,7111,4106709,192327212,31227430,0,0,0,5691263,279458512,3948184,1100760071,1084089,190780952,0,64,4.232,0.0774259609325772
437,225725752,4437806,0,0,1723952244,2258130723,194380013,172854718,0,11138.0,0,145568,145569,11263.54,11464456,1025204111,323,10094,3881042,166246972,34803580,0,0,0,4241017,227132070,5321250,935502837,1632415,160062433,0,128,8.790999999999999,0.0372729685663367
438,276981936,3786580,0,0,2863623221,5916182060,247213617,97443580,0,2260.19,0,186574,186575,2264.31,5829440,2322499284,79,2512,2055491,104451499,112247521,0,0,0,3519101,287107091,4010334,2192150474,232978,103965992,1,1,1.1423333333333334,1.0
439,311254774,5383425,0,0,2976183222,5945672509,286456424,146236080,0,2371.34,0,188880,188881,2374.88,7184907,2401659505,275,4735,2946283,158606107,122775970,409340,0,0,5679701,354064538,4243472,2539363692,409363,158725477,1,2,0.741,1.541610436347279
440,295862192,3569428,2657980,0,3418966025,5449819359,247080156,110661173,0,2601.07,0,188145,188146,2604.68,7336070,2239021683,243,1936,1914548,121547932,122218079,1753586,0,0,3620511,296869904,4798741,2307678770,284742,123172451,1,4,0.6756666666666667,1.6906758756783422
441,306296388,3425233,777242,0,3454195039,5868852768,246879624,110337413,0,1994.0,0,188383,188384,1998.57,6625850,2345088977,303,2377,2080763,123289181,104787829,2777142,0,0,3748932,292755334,4598539,2320318468,315632,123276022,1,8,0.6423333333333333,1.7784120394395435
442,297279232,3658889,7205978,0,3159357559,5654022729,249195675,114792623,0,2975.96,0,189084,189085,2987.9,7216128,2322550802,662,2655,2124573,136071979,115163771,2932857,0,0,3919006,309275112,4838199,2290723138,446846,143759238,1,16,1.1609999999999998,0.9839219064025267
443,307507341,3753946,0,0,3084238234,5705561169,259534557,146344466,0,4314.55,0,189820,189821,4338.73,17184263,2504349237,359,4196,2482999,157411656,113703098,0,0,0,3937776,292400143,5055732,2307980363,597582,158798240,1,32,2.119666666666667,0.5389212140273628
444,337685574,4278862,0,0,3287414878,5856683646,259353767,163998941,0,7869.07,0,191294,191295,7932.89,12839762,2453432146,509,8563,2873339,176938391,113923703,0,0,0,4190831,335048605,6127616,2410461705,1018076,174875981,1,64,4.793,0.2383336810626608
445,374703178,6494508,0,0,4007841864,6266680097,330673679,259403308,0,10471.29,0,192769,192770,10608.69,15471313,2658177880,920,27573,4653387,259503588,121773305,0,0,0,6133958,360504988,7762558,2424286745,1717098,260757170,1,128,7.406,0.1542443064182194
446,653731539,4628539,0,0,9784860261,19227212355,518803719,190553713,0,4866.75,0,356397,356398,4870.44,22141360,7973368322,389,2372,2471256,153157721,456664279,0,0,0,4493945,679025507,11685525,7932114657,243982,148586067,2,1,3.799,1.0
447,663553320,4625669,0,0,10440791470,19346820294,535035800,181913472,0,5374.75,0,357051,357052,5379.05,20526103,8101468965,130,2177,2626975,147344902,454968506,412640,0,0,4556389,663258940,11769412,7899763300,264760,147643598,2,2,2.5483333333333333,1.4907782864617396
448,662347222,4599701,719942584,0,13509361803,19458171363,560831849,225837434,0,6889.47,0,358035,358036,6895.16,19332674,8032932539,384,4392,2687513,164599639,442844707,648860232,0,0,5110835,662344727,14686840,8060353022,329320,161361697,2,4,1.931,1.967374417400311
449,669581848,4694110,637390377,0,11845730378,19194109971,556277400,219446511,0,6400.88,0,360974,360975,6409.13,28258605,7933453455,888,3182,3034829,182190855,455550775,467445133,0,0,5021398,661511513,13908288,8224591686,359759,163702917,2,8,2.027333333333333,1.8738901677079909
450,698024912,4371192,387837391,0,12534437762,19529161306,562013159,229585348,0,7129.08,0,365834,365835,7143.2,23721173,8069066836,854,5564,2995910,220731727,424002249,355143775,0,0,4283842,653419505,16523821,7851932532,472916,206095280,2,16,2.3823333333333334,1.5946551000419755
451,711103681,4977440,268822052,0,12402769369,19324625585,571507942,249465145,0,7718.73,0,368100,368101,7745.97,22466238,8189707941,1792,6548,3936906,261094383,435913475,302668960,0,0,5613395,719627127,16091830,8126877551,696009,238871948,2,32,2.89,1.3145328719723182
452,739880525,4852363,32540509,0,13142859557,19513806234,602860331,283613739,0,10118.49,0,369425,369426,10185.78,23105059,8190851737,1812,8082,3473197,286500952,447751503,19625277,0,0,5425826,732457543,17065227,8244791414,1038998,281521569,2,64,4.594666666666666,0.8268282066163669
453,753891912,5422714,3223649,0,12095387102,19544266698,605694932,349832768,0,14813.19,0,371421,371422,14975.94,55534751,7939258807,1852,12511,4189515,330093142,449897174,5248738,0,0,5553147,740518325,18168489,8525442470,1736759,342794912,2,128,8.678666666666667,0.4377400522353664
454,316323750,5721366,0,0,1006482936,1875528685,241002868,93872549,0,1529.37,0,145132,145133,1533.54,1814143,826181115,16,1361,1903772,122050438,233,0,0,0,5581091,324671192,1002123,854643414,251137,127547687,0,1,0.2693333333333333,1.0
455,404721251,7967761,0,0,1353209214,2429364120,323826745,128260679,0,1649.45,0,146892,146893,1654.05,2750897,978845534,9,4224,2704189,165598667,4043,0,0,0,7016450,371179927,1454061,974114017,407132,192977911,0,2,0.2223333333333333,1.2113943028485754
456,758283664,6445736,0,0,1315608153,2962522021,534381941,94527233,0,1586.39,0,144895,144896,1590.67,2068757,852006811,50,1460,1862397,120202862,143,0,0,0,5837481,765778141,1099632,827213583,259966,120287060,0,4,0.2343333333333333,1.1493598862019911
457,71125352303,125325374,0,0,50032470123,229118947925,63799497870,125024686,0,18214.27,0,145960,145961,18220.08,3896215,1911545095,107,3777,2825822,195197023,1392762,0,0,0,125860592,71948586764,1979282,1787622806,422312,200244672,0,8,4.555666666666667,0.0591205092558718
458,83546360060,143471604,0,0,59110978570,269997557480,74829322017,113490288,0,21606.28,0,145155,145156,21612.39,4059093,2220204598,180,1756,2071253,208745758,1910286,0,0,0,143729852,83780745180,2477689,2162504875,410198,172967822,0,16,5.458000000000001,0.0493465249786246
459,161237998327,267372905,0,0,117040599017,530266095378,144555765267,168860756,0,40791.89,0,145203,145204,40798.85,7901457,4468727971,429,2825,2337969,219672953,909928,0,0,0,267943086,161537056354,5278299,4439170150,533687,267195531,0,32,10.293666666666669,0.0261649557980635
460,198452679258,317307397,0,0,152762520728,670290479667,177345669395,7484324555,0,54695.26,0,145358,145359,54706.82,12147318,7682084197,521,3137,2228411,374922131,2489,0,0,0,317321123,198710144894,10601103,7697171066,578510,370891301,0,64,13.989,0.0192532227702718
461,71134492403,118893473,0,0,60534246697,250982303543,62906242458,8963368349,0,21422.39,0,145546,145547,21426.86,8643830,4343099124,54,2247,1799341,104778020,1592039,0,0,0,119434730,71261918594,7792164,4389029821,382769,117625324,0,128,5.282333333333333,0.0509875686249763
462,1354460469,12250102,0,0,3240755125,8440385813,998183109,134816334,0,2175.83,0,145146,145147,2179.14,2281006,3727958572,23,2259,1800246,274684953,611064,0,0,0,11603411,1322448962,1274637,3768471311,287953,282203708,1,1,1.1386666666666667,1.0
463,1406946687,13355634,0,0,3678991811,8997235987,1120424031,179473928,0,2339.98,0,146069,146070,2344.45,2836581,3782361236,79,3120,2348066,315232850,4259,0,0,0,13281683,1372421761,1586069,3851474183,350474,317989846,1,2,0.6606666666666666,1.72351160443996
464,2014396514,14070688,0,0,4201868503,10737466770,1545881795,193060809,0,2758.65,0,145131,145132,2763.59,4707701,3763240464,10,2673,2151589,300880326,423615,0,0,0,12979982,1817364360,1593702,3723494219,322027,298296465,1,4,0.5746666666666667,1.9814385150812064
465,64997637794,119838338,0,0,47869051696,214091290575,58312274462,192951027,0,17731.2,0,145281,145282,17736.97,5453431,4446238216,167,2454,2184028,350454788,243350,0,0,0,119234004,65298146079,2441388,4726909525,429205,341509679,1,8,4.537333333333334,0.2509550396708786
466,80423500008,144057790,0,0,59522333391,264538223415,71936805620,237879140,0,21950.7,0,145478,145479,21958.22,7049116,5155951393,121,3081,2352227,404148200,1147870,0,0,0,145004872,80685853053,3031394,5075463610,471783,388043572,1,16,5.782666666666668,0.1969103066635923
467,104551291761,182925379,0,0,78543537591,345298258392,92818783998,321171720,0,28638.84,0,147223,147224,28649.96,8274345,6324020790,168,5662,3650205,507383542,1099777,0,0,0,182852812,105169012829,4824005,6134248276,605922,457027583,1,32,7.607666666666667,0.1496735749025106
468,215952332500,350938044,0,0,167754323488,729844223106,191954245823,8173305798,0,59008.05,0,146931,146932,59021.08,15886806,11172039589,184,3680,3103502,476651422,579598,0,0,0,350803944,215244184806,11939163,11371169245,765101,544567970,1,64,14.977333333333334,0.076025994836642
469,53965890391,91277439,0,0,46068440371,190527958807,47715457514,6811340296,0,16393.13,0,145806,145807,16397.93,6820789,3404972719,31,1699,1830515,102894210,229825,0,0,0,91022320,54133976125,5793498,3397970110,326967,115093693,1,128,4.023,0.2830391913165963
470,8681713912,58508833,0,0,21501379899,56752808952,6782273002,545391060,0,8681.14,0,353257,353258,8684.78,9116750,24290120398,91,2316,2323709,1302553257,10958670,0,0,0,59884622,8705437485,3887725,24111289635,456441,1298637748,2,1,7.663,1.0
471,8960588481,62606314,0,0,23389546389,57661053206,6959656245,718626494,0,9482.36,0,353530,353531,9487.02,11880164,25107393702,114,2722,2830389,1435815062,10792436,0,0,0,63301288,9010481442,5034906,24877651758,538967,1425479136,2,2,4.822333333333333,1.589064768092901
472,10422227297,67977138,0,0,26062453048,63361747468,8089387731,938140070,0,10401.15,0,353101,353102,10407.37,19518149,26180227554,432,3876,3287452,1526572714,10245898,0,0,0,68224623,10255375789,6047150,26144679594,602459,1511134653,2,4,3.547,2.16041725401748
473,73947263883,176995109,0,0,70749343489,268848836403,65606506787,1091485572,0,25719.49,0,353332,353333,25726.2,24191307,27464062121,143,4009,3391722,1530059292,10916360,0,0,0,178636563,74408646712,7582128,27362348553,737483,1530956066,2,8,7.326666666666667,1.0459053685168334
474,104810971941,227612383,0,0,93035508091,369475846641,93148607219,1102621403,0,32816.93,0,353391,353392,32825.96,20412063,27896240751,109,4834,3694380,1595898059,8573246,0,0,0,228789750,104543812989,8034779,27860498768,769693,1607171658,2,16,9.202333333333334,0.8327235845981091
475,158972062167,313961010,0,0,133382115086,552402178256,141749971550,1116880976,0,46336.58,0,353508,353509,46346.09,28324106,29405323528,200,4034,3762526,1561276981,9009662,0,0,0,314484715,159196003061,10396814,29480011050,860792,1542167070,2,32,12.402333333333331,0.617867605558094
476,74038114334,124545113,0,0,63919558244,264499914528,66281466788,9458603265,0,22484.81,0,354078,354079,22488.7,10807122,4616810953,450,2674,2036682,170686367,9797626,0,0,0,124556723,74564629457,8761831,4607334349,390804,150632510,2,128,5.859333333333333,1.3078279667766528
477,166933819,3135857,0,0,2127263407,1545162299,141150412,275452532,0,1345.95,0,145231,145232,1348.09,9334543,456453217,53,1553,1827240,96771163,3941789,0,0,0,3347347,174707857,6651234,442835983,234803,86716058,0,1,0.617,1.0
478,170597920,3125656,0,0,2128210999,1582304658,141205620,263027040,0,1353.7,0,145388,145389,1355.52,8916465,416023259,15,1403,1691248,88658455,2412919,0,0,0,3310619,171306035,7653035,471525621,220272,95655707,0,2,0.359,1.7186629526462396
479,172007785,3232585,0,0,2266699389,1598520164,146558970,264246220,0,1395.53,0,145414,145415,1397.97,9335705,453034730,23,1697,1958236,96399317,3941203,0,0,0,3340932,159024240,7399119,434050113,219112,93517087,0,4,0.2183333333333333,2.825954198473282
480,169256124,3051401,449,0,2291021619,1566569144,136841090,270532350,0,1439.95,0,145633,145634,1442.61,10478198,478280252,0,2078,1906892,92616657,2800352,924,0,0,3588509,178997963,6796461,445537120,216700,88738409,0,8,0.2466666666666666,2.5013513513513512
481,201568942,4519100,0,0,2355075128,1730696320,165801769,305874642,0,1409.63,0,147091,147092,1411.49,10630710,544219611,87,3534,2390365,115915179,3947653,0,0,0,4376925,194171274,6836854,533510978,345988,128808426,0,16,0.2263333333333333,2.726067746686304
482,182090521,3823176,0,0,2156282463,1584733433,145596437,249580740,0,1314.05,0,146870,146871,1315.81,7988639,443059116,174,1788,1569199,83239937,3813992,0,0,0,3201134,170304094,5025431,438914106,239427,98563896,0,32,0.2563333333333333,2.40702210663199
483,170878139,3130195,0,0,2306038945,1641996237,147017820,199996200,0,1323.99,0,149155,149156,1326.93,7552439,482082794,124,1754,2065719,104468256,2569217,0,0,0,3596767,164318618,6807897,460841231,234600,90600268,0,64,0.2703333333333333,2.282367447595561
484,203886426,3761258,0,0,2264162149,1591743879,150590265,258262357,0,1663.11,0,153198,153199,1669.26,9422591,501802527,79,1756,1703259,86334366,4823243,0,0,0,3485269,184131539,6523088,499383210,275463,97500917,0,128,0.451,1.368070953436807
485,181833953,3579749,0,0,7024363036,3594476196,160663246,839824826,0,3409.1,0,194588,194589,3412.6,33920813,751658603,312,1941,1840634,98212361,14039248,0,0,0,3351772,193915218,31296279,762356997,264877,101378410,1,1,2.4536666666666664,1.0
486,212056341,4090693,0,0,7177864736,3711078087,189487499,882993527,0,3602.68,0,195591,195592,3605.15,32152563,844715474,119,3826,2356993,129811133,14441765,0,0,0,4141464,207069417,32187831,764837876,317577,112141778,1,2,1.336666666666667,1.8356608478802992
487,214413508,3449140,0,0,7396618623,3659596798,162126232,1020062968,0,3413.89,0,194785,194786,3417.16,42364259,790906088,23,3725,1963458,102345747,14989886,0,0,0,3454046,187896061,25761852,726229068,232083,95851719,1,4,0.7596666666666666,3.229925405879772
488,197149840,3331320,0,0,7208165088,3584478225,159599107,859330940,0,3522.21,0,194787,194788,3525.22,37416657,740635935,356,2724,1913823,102692381,15479433,0,0,0,3537171,193749433,28872706,712917536,242342,96192723,1,8,0.7680000000000001,3.194878472222221
489,194633859,3411926,0,0,7277303756,3598725267,164377377,865561910,0,3482.69,0,195258,195259,3485.64,39301111,732654557,184,2597,1725396,97565641,11620920,0,0,0,3815930,191915958,30647372,765377789,252127,98596733,1,16,0.7546666666666667,3.251325088339222
